HostName,Name,IP_DESCRIPTION,DefinitionRecord,IP_PLANT_AREA,IP_ENG_UNITS,IP_VALUE_FORMAT,IP_DC_SIGNIFICANCE,IP_DC_MAX_TIME_INT,IP_GRAPH_MAXIMUM,IP_GRAPH_MINIMUM,IP_STEPPED,IP_MESSAGE_SWITCH,IP_HIGH_HIGH_LIMIT,IP_HIGH_LIMIT,IP_LOW_LIMIT,IP_LOW_LOW_LIMIT,IP_LIMIT_DEADBAND,IP_TREND_VIEW_TIME,IP_REPOSITORY,IP_ARCHIVING,IP_BF_REPOSITORY,IP_BF_ARCHIVING,IP_#_OF_TREND_VALUES,IP_#_OF_BF_VALUES,CIMIO_Definition,CIMIO_Name,CIMIO_IO_RECORD_PROCESSING,CIM_IO_ASYNC,CIMIO_IO_TIMEOUT_VALUE,CIMIO_IO_FREQUENCY,CIMIO_TAG_IO_DATA_TYPE,CIMIO_TAG_IO_VALUE_RECORD,CIMIO_ORIGINAL_Name,IP_VALUE_TIME,IP_VALUE
BEJEMMS01-SV01,AvailableMemoryVals,Available Memory,IP_AnalogDef,,bara,F10. 3,,0.0,,,0.0,0.0,,,,,,0,TSK_DHIS,1,,0.0,2,0.0,,,,,,,,,AvailableMemoryVals,2025-06-24 23:20:00.000,8092.0
BEJEMMS01-SV01,DatabaseFreeSpaceVals,Available Memory,IP_AnalogDef,,bara,F10. 3,,0.0,,,0.0,0.0,,,,,,0,TSK_DHIS,1,,0.0,2,0.0,,,,,,,,,DatabaseFreeSpaceVals,2025-06-24 23:20:00.000,7151354.0
BEJEMMS01-SV01,AverageCPUTimeVals,Average CPU Time,IP_AnalogDef,,bara,F10. 3,,0.0,,,0.0,0.0,,,,,,0,TSK_DHIS,1,,0.0,2,0.0,,,,,,,,,AverageCPUTimeVals,2025-06-24 23:20:00.000,7.0
BEJEMMS01-SV01,FreeRecordCountVals,Available Memory,IP_AnalogDef,,bara,F10. 3,,0.0,,,0.0,0.0,,,,,,0,TSK_DHIS,1,,0.0,2,0.0,,,,,,,,,FreeRecordCountVals,2025-06-24 23:20:00.000,858.0
BEJEMMS01-SV01,NetworkUtilizationVals,Available Memory,IP_AnalogDef,,bara,F10. 3,,0.0,,,0.0,0.0,,,,,,0,TSK_DHIS,1,,0.0,2,0.0,,,,,,,,,NetworkUtilizationVals,2025-06-24 23:20:00.000,0.0
BEJEMMS01-SV01,PagesPerSecondVals,Available Memory,IP_AnalogDef,,bara,F10. 3,,0.0,,,0.0,0.0,,,,,,0,TSK_DHIS,1,,0.0,2,0.0,,,,,,,,,PagesPerSecondVals,2025-06-24 23:20:00.000,182.0
BEJEMMS01-SV01,D-IP_Analog,Default Base Record,IP_AnalogDef,,bara,F 7. 3,,0.0,,,0.0,0.0,,,,,,0,,0,,0.0,1,1.0,,,,,,,,,D-IP_Analog,,
BEJEMMS01-SV01,AspenCalcTrigger1,,IP_AnalogDef,,bara,F 7. 2,,0.0,,,0.0,0.0,,,,,,0,,0,,0.0,10,0.0,,,,,,,,,AspenCalcTrigger1,1998-06-24 16:29:38.700,4.0
BEJEMMS01-SV01,AI1,For test only,IP_AnalogDef,,bara,F10. 3,,0.0,100.0,0.0,0.0,0.0,10000.0,,,-10000.0,,0,TSK_DHIS,1,,0.0,2,0.0,,,,,,,,,AI1,2003-01-28 09:08:33.800,41.18671798706055
BEJEMMS01-SV01,NbTags,Nombre de grandeurs dans la BD,IP_AnalogDef,,bara,F 6. 1,,0.0,,,0.0,0.0,,,,,,0,,0,,0.0,0,0.0,,,,,,,,,NbTags,2025-06-24 23:20:01.500,4211.0
BEJEMMS01-SV01,H940_JHL_COLORATION,H940_ST-700_COLORATION,IP_AnalogDef,LABO,Apha,F 7. 2,,0.0,15.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H940_JHL_COLORATION,2025-06-20 22:00:00.000,8.0
BEJEMMS01-SV01,H940_JHL_TURBIDITE,H940_ST-700_TURBIDITE,IP_AnalogDef,LABO,NTU,F 7. 2,,0.0,15.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H940_JHL_TURBIDITE,,
BEJEMMS01-SV01,H620_JHL_STABNEW_30M,H620-Stab30M-E7-Crude,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H620_JHL_STABNEW_30M,2025-06-12 22:00:00.000,1.5700000524520874
BEJEMMS01-SV01,H720_JHL_STABNEW_30M,H720-Stab30M-H17,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H720_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H770_JHL_STABNEW_30M,H770-Stab30M-H27,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H770_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H913_JHL_STABNEW_30M,H913-Stab30M-AG BATH35,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H913_JHL_STABNEW_30M,2025-06-10 22:00:00.000,0.8799999952316284
BEJEMMS01-SV01,H917_JHL_STABNEW_30M,H917-Stab30M-CG-35/2,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H917_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H916_JHL_STABNEW_30M,H916-Stab30M-FCC35,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H916_JHL_STABNEW_30M,2025-05-26 22:00:00.000,2.700000047683716
BEJEMMS01-SV01,H912_JHL_STABNEW_30M,H912-Stab30M-ST-350,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H912_JHL_STABNEW_30M,2025-06-14 22:00:00.000,1.2100000381469727
BEJEMMS01-SV01,H926_JHL_STABNEW_30M,H926-Stab30M-CG-50,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H926_JHL_STABNEW_30M,2025-06-07 22:00:00.000,0.28999999165534973
BEJEMMS01-SV01,H923_JHL_STABNEW_30M,H923-Stab30M-CG-50/3,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H923_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H920_JHL_STABNEW_30M,H920-Stab30M-CG-50/4,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H920_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H924_JHL_STABNEW_30M,H924-Stab30M-CO-50,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H924_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H922_JHL_STABNEW_30M,H922-Stab30M-ST-500,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H922_JHL_STABNEW_30M,2025-06-21 22:00:00.000,2.5999999046325684
BEJEMMS01-SV01,H927_JHL_STABNEW_30M,H927-Stab30M-ST-500X,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H927_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H925_JHL_STABNEW_30M,H925-Stab30M-SV-50,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H925_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H933_JHL_STABNEW_30M,H933-Stab30M-AG BATH60,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H933_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H932_JHL_STABNEW_30M,H932-Stab30M-CG-60/3,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H932_JHL_STABNEW_30M,2025-06-19 22:00:00.000,0.5600000023841858
BEJEMMS01-SV01,H930_JHL_STABNEW_30M,H930-Stab30M-CG-60/4,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H930_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H931_JHL_STABNEW_30M,H931-Stab30M-ST-600,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H931_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H940_JHL_STABNEW_30M,H940-Stab30M-ST-700,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H940_JHL_STABNEW_30M,2025-06-20 22:00:00.000,3.490000009536743
BEJEMMS01-SV01,N1_RQ(HPLC2),N1_RQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,100.0,70.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,N1_RQ(HPLC2),,
BEJEMMS01-SV01,N1_RTQ(HPLC2),N1_RTQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,135.0,105.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,N1_RTQ(HPLC2),,
BEJEMMS01-SV01,N1_RTEQ(HPLC2),N1_RTEQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,15.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,N1_RTEQ(HPLC2),,
BEJEMMS01-SV01,N1_RTHQ(HPLC2),N1_RTHQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,25.0,10.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,N1_RTHQ(HPLC2),,
BEJEMMS01-SV01,RAL_RQ(HPLC2),RAL_RQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,100.0,70.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,RAL_RQ(HPLC2),,
BEJEMMS01-SV01,RAL_RTQ(HPLC2),RAL_RTQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,135.0,105.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,RAL_RTQ(HPLC2),,
BEJEMMS01-SV01,RAL_RTEQ(HPLC2),RAL_RTEQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,15.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,RAL_RTEQ(HPLC2),,
BEJEMMS01-SV01,RAL_RTHQ(HPLC2),RAL_RTHQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,20.0,10.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,RAL_RTHQ(HPLC2),,
BEJEMMS01-SV01,RAM_RQ(HPLC2),RAM_RQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,100.0,70.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,RAM_RQ(HPLC2),,
BEJEMMS01-SV01,RAM_RTQ(HPLC2),RAM_RTQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,135.0,105.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,RAM_RTQ(HPLC2),,
BEJEMMS01-SV01,RAM_RTEQ(HPLC2),RAM_RTEQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,15.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,RAM_RTEQ(HPLC2),,
BEJEMMS01-SV01,RAM_RTHQ(HPLC2),RAM_RTHQ(TEST_LAU),IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,20.0,10.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,RAM_RTHQ(HPLC2),,
BEJEMMS01-SV01,E2_JHL_STABNEW_30M,E2_Stab30M-E3,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,E2_JHL_STABNEW_30M,2025-06-12 22:00:00.000,0.0
BEJEMMS01-SV01,E2_JHL_STAB_16H,E2_Stab_16H-E3,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,15.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,E2_JHL_STAB_16H,,
BEJEMMS01-SV01,H475_JHL_STABNEW_30M,H475_Stab30M-E3,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,6.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H475_JHL_STABNEW_30M,,
BEJEMMS01-SV01,H475_JHL_STAB_16H,H475_Stab_16H-E3,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,15.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H475_JHL_STAB_16H,,
BEJEMMS01-SV01,H945_JHL_Titre,H945_Titre H202-CG-35,IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,365.0,325.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H945_JHL_Titre,2025-06-20 22:00:00.000,353.20001220703125
BEJEMMS01-SV01,H945_JHL_STABNEW_30M,H945_Stab30min-CG-35,IP_AnalogDef,LABO,ml/10 ml,F 7. 2,,0.0,5.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H945_JHL_STABNEW_30M,2025-06-20 22:00:00.000,0.7099999785423279
BEJEMMS01-SV01,H945_JHL_STAB_16H,H945_Stab16h-CG-35,IP_AnalogDef,LABO,%,F 7. 2,,0.0,5.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H945_JHL_STAB_16H,2025-06-20 22:00:00.000,0.5400000214576721
BEJEMMS01-SV01,H945_JHL_pH,H945_pH-CG-35,IP_AnalogDef,LABO,pH,F 7. 2,,0.0,5.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H945_JHL_pH,2025-06-20 22:00:00.000,1.2599999904632568
BEJEMMS01-SV01,H540_ACIDITE,H540:0:ACIDITé,IP_AnalogDef,LABO,méq/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H540_ACIDITE,2025-06-03 08:00:00.000,1.600000023841858
BEJEMMS01-SV01,FIHT602C3,Débit crude sortie 602,IP_AnalogDef,,t/h,F 7.1,0.024000000208616257,144000.0,24.0,0.0,0.0,0.0,,,,,,0,DCS_ARC,1,,0.0,2,0.0,IoGetDef,IO1-5-2AI005_1,1,1,20,50,0,FIHT602C3 IP_INPUT_VALUE,FIHT602C3,2025-06-24 23:23:58.000,8.377799034118652
BEJEMMS01-SV01,JHL_HV800_P1_PH,Analyse_Hebdo_HV800_P1_PH,IP_AnalogDef,LABO,pH,F 7. 2,,0.0,14.0,9.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JHL_HV800_P1_PH,2025-06-10 14:00:00.000,11.979999542236328
BEJEMMS01-SV01,H895.EFF_SIX_LU_H2O2_#70,H895.EFF SIX LU:EAU:H2O2 RéSIDUA,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,57.60100173950195,57.5989990234375,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_H2O2_#70,,
BEJEMMS01-SV01,H540_SELS_ACIDES,H540:0:SELS ACIDES,IP_AnalogDef,LABO,méq/kg,F 7. 2,,0.0,,,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H540_SELS_ACIDES,2025-06-03 08:00:00.000,0.30000001192092896
BEJEMMS01-SV01,H210_PH,H210:0:PH,IP_AnalogDef,LABO,NONE,F 7. 2,,0.0,10.260000228881836,5.300000190734863,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H210_PH,2025-06-09 08:00:00.000,6.900000095367432
BEJEMMS01-SV01,H210_CONDUCTIVITE,H210:0:CONDUCTIVITé,IP_AnalogDef,LABO,µS/cm,F 7. 2,,0.0,354.0,3.999000072479248,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H210_CONDUCTIVITE,2025-06-09 08:00:00.000,9.0
BEJEMMS01-SV01,H210_TOC,H210:0:TOC,IP_AnalogDef,LABO,mg/kg,F 7. 2,,0.0,16.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H210_TOC,2025-06-09 08:00:00.000,2.0
BEJEMMS01-SV01,H895.EFF_SIX_LU_PH,H895.EFF SIX LU:EAU:PH,IP_AnalogDef,LABO,NONE,F 7. 2,,0.0,9.701000213623047,9.699000358581543,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_PH,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_BENZENE,H895.EFF SIX LU:EAU:BENZèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,250.00100708007812,249.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_BENZENE,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_TOLUENE,H895.EFF SIX LU:EAU:TOLUèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,250.00100708007812,249.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_TOLUENE,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_ETHYL#1,H895.EFF SIX LU:EAU:ETHYL-BENZèN,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,250.00100708007812,249.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_ETHYL#1,,
BEJEMMS01-SV01,"H895.EFF_SIX_LU_M,P-X#94","H895.EFF SIX LU:EAU:M,P-XYLèNE",IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,250.00100708007812,249.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,"H895.EFF_SIX_LU_M,P-X#94",,
BEJEMMS01-SV01,H895.EFF_SIX_LU_O-XYLENE,H895.EFF SIX LU:EAU:O-XYLèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,250.00100708007812,249.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_O-XYLENE,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_CUMENE,H895.EFF SIX LU:EAU:CUMèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,250.00100708007812,249.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_CUMENE,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_DBK,H895.EFF SIX LU:EAU:DBK,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,250.00100708007812,249.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_DBK,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_DBC,H895.EFF SIX LU:EAU:DBC,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,54692.64453125,54692.640625,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_DBC,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_TAB,H895.EFF SIX LU:EAU:TAB,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,250.00100708007812,249.99899291992188,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_TAB,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_NAPHT#21,H895.EFF SIX LU:EAU:NAPHTALèNE,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,700.7589721679688,700.7570190429688,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_NAPHT#21,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_SOMME#24,H895.EFF SIX LU:EAU:SOMME SOLVES,IP_AnalogDef,LABO,µg/l,F 7. 2,,0.0,35096.37109375,35096.3671875,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_SOMME#24,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_NO3,H895.EFF SIX LU:EAU:NO3-,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,226.8769989013672,226.875,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_NO3,,
BEJEMMS01-SV01,H895.EFFL_SIX_H2O2_RE#61,H895.EFFL SIX:EAU:H2O2 RéSIDUAIR,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,232.30099487304688,232.2989959716797,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFFL_SIX_H2O2_RE#61,,
BEJEMMS01-SV01,H895.EFFL_SIX_PH,H895.EFFL SIX:EAU:PH,IP_AnalogDef,LABO,NONE,F 7. 2,,0.0,9.401000022888184,9.39900016784668,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFFL_SIX_PH,,
BEJEMMS01-SV01,H895.EFFL_SIX_NO3,H895.EFFL SIX:EAU:NO3-,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,149.1510009765625,149.1490020751953,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFFL_SIX_NO3,,
BEJEMMS01-SV01,H895.EFFL_SIX_TOC,H895.EFFL SIX:EAU:TOC,IP_AnalogDef,LABO,mg C/l,F 7. 2,,0.0,625.0009765625,624.9990234375,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFFL_SIX_TOC,,
BEJEMMS01-SV01,H895.EFF_SIX_LU_TOC,H895.EFF SIX LU:EAU:TOC,IP_AnalogDef,LABO,mg C/l,F 7. 2,,0.0,353.0010070800781,352.9989929199219,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,H895.EFF_SIX_LU_TOC,,
BEJEMMS01-SV01,JLC_HV800_P1_TOC,Analyse_Hebdo_HV800_P1_TOC,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,1000.0,200.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JLC_HV800_P1_TOC,,
BEJEMMS01-SV01,JLC_HV800_P1_TN,Analyse_Hebdo_HV800_P1_TN,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,200.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JLC_HV800_P1_TN,,
BEJEMMS01-SV01,JHL_HV800_P1_RESID,Analyse_RES_HV800_P1_RESID,IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,15.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JHL_HV800_P1_RESID,2025-06-10 14:00:00.000,1.0
BEJEMMS01-SV01,JHL_HV898_P2_PH,Analyse_Hebdo_HV898_P2_PH,IP_AnalogDef,LABO,pH,F 7. 2,,0.0,14.0,9.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JHL_HV898_P2_PH,,
BEJEMMS01-SV01,JLC_HV898_P2_TOC,Analyse_Hebdo_HV898_P2_TOC,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,1000.0,200.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JLC_HV898_P2_TOC,,
BEJEMMS01-SV01,JLC_HV898_P2_TN,Analyse_Hebdo_HV898_P2_TN,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,200.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JLC_HV898_P2_TN,,
BEJEMMS01-SV01,JHL_HV898_P2_RESID,Analyse_Hebdo_HV898_P2_RESID,IP_AnalogDef,LABO,g/kg,F 7. 2,,0.0,15.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JHL_HV898_P2_RESID,,
BEJEMMS01-SV01,JHL_HT894_P3_PH,Analyse_Hebdo_HT894_P3_PH,IP_AnalogDef,LABO,pH,F 7. 2,,0.0,14.0,9.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JHL_HT894_P3_PH,2025-06-10 14:00:00.000,11.850000381469727
BEJEMMS01-SV01,JLC_HT894_P3_TOC,Analyse_Hebdo_HT894_P3_TOC,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,1000.0,200.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JLC_HT894_P3_TOC,,
BEJEMMS01-SV01,JLC_HT894_P3_TN,Analyse_Hebdo_HT894_P3_TN,IP_AnalogDef,LABO,mg/l,F 7. 2,,0.0,200.0,0.0,1.0,0.0,,,,,,0,LAB_ARC,1,,0.0,2,0.0,,,,,,,,,JLC_HT894_P3_TN,,
