HostName,Name,IP_DESCRIPTION,DefinitionRecord,IP_PLANT_AREA,IP_ENG_UNITS,IP_VALUE_FORMAT,IP_DC_SIGNIFICANCE,IP_DC_MAX_TIME_INT,IP_GRAPH_MAXIMUM,IP_GRAPH_MINIMUM,IP_STEPPED,IP_MESSAGE_SWITCH,IP_HIGH_HIGH_LIMIT,IP_HIGH_LIMIT,IP_LOW_LIMIT,IP_LOW_LOW_LIMIT,IP_LIMIT_DEADBAND,IP_TREND_VIEW_TIME,IP_REPOSITORY,IP_ARCHIVING,IP_BF_REPOSITORY,IP_BF_ARCHIVING,IP_#_OF_TREND_VALUES,IP_#_OF_BF_VALUES,CIMIO_Definition,CIMIO_Name,CIMIO_IO_RECORD_PROCESSING,CIM_IO_ASYNC,CIMIO_IO_TIMEOUT_VALUE,CIMIO_IO_FREQUENCY,CIMIO_TAG_IO_DATA_TYPE,CIMIO_TAG_IO_VALUE_RECORD,CIMIO_ORIGINAL_Name,IP_VALUE_TIME,IP_VALUE
DEBBGMS01-SV01,TCM3048_Q,Temp. Regelung WAW-Koll.,IP_AnalogDef,L_S_A_,%,F15. 8,0.10000000149011612,18000.0,100.0,0.0,0.0,0.0,,,,,,0,sodaash,1,,0.0,3,0.0,IoGetDef,readxferSLV10b,1,1,1800,100,0,TCM3048_Q IP_INPUT_VALUE,TCM3048_Q,2025-06-24 23:29:37.200,38.67829513549805
DEBBGMS01-SV01,CALC_CP7_5_a_STAT,,IP_AnalogDef,Calc,,F 9. 3,,0.0,100.0,0.0,0.0,0.0,,,,,,0,TSK_DHIS,1,,0.0,2,0.0,,,,,,,,,CALC_CP7_5_a_STAT,2025-06-24 23:28:00.900,1.0
DEBBGMS01-SV01,PIL6008_A,Druck Entstaubung L6H08,IP_AnalogDef,L_S_A_,mbar,F15. 8,0.009999999776482582,3000.0,1.0,-10.0,0.0,0.0,,,,,,0,sodaash,1,,0.0,2,0.0,IoGetDef,readP2_10A,1,1,1800,100,0,PIL6008_A IP_INPUT_VALUE,PIL6008_A,2025-06-24 23:29:43.000,0.01316680945456028
DEBBGMS01-SV01,4LBA10FF901/XJ01,F HD MeMeß Korr,IP_AnalogDef,IKW,t/h,F 7. 3,0.32499998807907104,144000.0,65.0,0.0,0.0,0.0,,,,,,0,BICARBB,1,,0.0,2,0.0,IoLongTagGetDef,XferAI010_1,0,1,50,100,0,4LBA10FF901/XJ01 IP_INPUT_VALUE,4LBA10FF901/XJ01,2025-06-24 22:47:36.900,0.0
DEBBGMS01-SV01,4LBA30FF001/XJ01,F Da WHalt DE4 Kor,IP_AnalogDef,IKW,t/h,F 7. 3,0.019999999552965164,144000.0,4.0,0.0,0.0,0.0,,,,,,0,BICARBB,1,,0.0,2,0.0,IoLongTagGetDef,XferAI010_1,0,1,50,100,0,4LBA30FF001/XJ01 IP_INPUT_VALUE,4LBA30FF001/XJ01,2025-06-24 23:09:44.900,0.6532650589942932
DEBBGMS01-SV01,1MKA01CE003/XQ01,GEN WIRKLEISTUNG,IP_AnalogDef,IKW,MW,F 7. 3,0.4000000059604645,144000.0,80.0,0.0,0.0,0.0,,,,,,0,BICARBB,1,,0.0,2,0.0,IoLongTagGetDef,XferAI010_1,0,1,50,100,0,1MKA01CE003/XQ01 IP_INPUT_VALUE,1MKA01CE003/XQ01,2025-06-24 19:51:55.500,-0.019531846046447754
DEBBGMS01-SV01,2MKA01CE003/XQ01,GEN WIRKLEISTUNG,IP_AnalogDef,IKW,MW,F 7. 3,0.4000000059604645,144000.0,80.0,0.0,0.0,0.0,,,,,,0,BICARBB,1,,0.0,2,0.0,IoLongTagGetDef,XferAI010_1,0,1,50,100,0,2MKA01CE003/XQ01 IP_INPUT_VALUE,2MKA01CE003/XQ01,2025-06-24 20:55:07.500,0.03662221133708954
DEBBGMS01-SV01,3MKA10CE011/XJ01,E Wrklstg Gen DT,IP_AnalogDef,IKW,MW,F 7. 3,0.15000000596046448,144000.0,30.0,0.0,0.0,0.0,,,,,,0,BICARBB,1,,0.0,2,0.0,IoLongTagGetDef,XferAI010_1,0,1,50,100,0,3MKA10CE011/XJ01 IP_INPUT_VALUE,3MKA10CE011/XJ01,2025-06-24 23:10:25.100,5.28076171875
DEBBGMS01-SV01,15MKA01CE074/XJ01,WrkLstgGen,IP_AnalogDef,IKW,MW,F 7. 3,0.5,144000.0,60.0,0.0,0.0,0.0,,,,,,0,BICARBB,1,,0.0,2,0.0,IoLongTagGetDef,XferAI010_1,0,1,50,100,0,15MKA01CE074/XJ01 IP_INPUT_VALUE,15MKA01CE074/XJ01,2025-06-24 23:25:40.400,15.100000381469727
DEBBGMS01-SV01,15NAE00FF901/XJ01,F Da 33 bar Da zu SODA,IP_AnalogDef,IKW,t/h,F 7. 3,1.5,144000.0,300.0,0.0,0.0,0.0,,,,,,0,BICARBB,1,,0.0,2,0.0,IoLongTagGetDef,XferAI010_1,0,1,50,100,0,15NAE00FF901/XJ01 IP_INPUT_VALUE,15NAE00FF901/XJ01,2025-06-24 23:17:27.500,64.8509521484375
